DATE,EX_NUM,m,n,o,t,ERROR_UXY,ERROR_VXY,ERROR_WXY,ERROR_DXY,MEAN_METHOD,BOOL_ALPHA_THETA,LOW_RANK_APPROX_METHOD,LRA_ITE,APF_METHOD,APF_ITE,error_min,error_max,Sylvester_Matrix_Type 
11-Oct-2017 12:47:25,12,17, 11,10,8, 2.336802e-08,3.476701e-08,4.058041e-08, 2.451212e-08,None,0, None,0,None, 0,1.000000e-12,1.000000e-10, TQ 
11-Oct-2017 12:47:28,12,17, 11,10,8, 3.538556e-09,5.655957e-09,7.882585e-09, 4.066389e-09,None,0, None,0,None, 0,1.000000e-12,1.000000e-10, DTQ 
11-Oct-2017 12:47:49,12,17, 11,10,8, 2.336797e-08,3.476704e-08,4.058048e-08, 2.451212e-08,None,0, None,0,None, 0,1.000000e-12,1.000000e-10, T 
11-Oct-2017 12:47:52,12,17, 11,10,8, 3.538568e-09,5.655974e-09,7.882609e-09, 4.066402e-09,None,0, None,0,None, 0,1.000000e-12,1.000000e-10, DT 
11-Oct-2017 12:47:55,12,17, 11,10,8, 2.336802e-08,3.476701e-08,4.058041e-08, 2.451212e-08,None,0, None,0,None, 0,1.000000e-12,1.000000e-10, TQ 
11-Oct-2017 12:47:57,12,17, 11,10,8, 3.538556e-09,5.655957e-09,7.882585e-09, 4.066389e-09,None,0, None,0,None, 0,1.000000e-12,1.000000e-10, DTQ 
11-Oct-2017 12:49:01,12,17, 11,10,8, 2.336697e-06,3.476695e-06,4.058082e-06, 2.451158e-06,None,0, None,0,None, 0,1.000000e-10,1.000000e-08, T 
11-Oct-2017 12:49:05,12,17, 11,10,8, 3.538309e-07,5.655638e-07,7.882128e-07, 4.066170e-07,None,0, None,0,None, 0,1.000000e-10,1.000000e-08, DT 
11-Oct-2017 12:49:07,12,17, 11,10,8, 2.336673e-06,3.476930e-06,4.058433e-06, 2.451270e-06,None,0, None,0,None, 0,1.000000e-10,1.000000e-08, TQ 
11-Oct-2017 12:49:10,12,17, 11,10,8, 3.538499e-07,5.655867e-07,7.882463e-07, 4.066326e-07,None,0, None,0,None, 0,1.000000e-10,1.000000e-08, DTQ 
11-Oct-2017 12:50:48,12,17, 11,10,8, 2.345626e-04,3.481329e-04,4.059576e-04, 2.457340e-04,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, T 
11-Oct-2017 12:50:50,12,17, 11,10,8, 3.539829e-05,5.653521e-05,7.879598e-05, 4.064901e-05,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DT 
11-Oct-2017 12:50:53,12,17, 11,10,8, 2.324363e-04,3.498568e-04,4.095321e-04, 2.456778e-04,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, TQ 
11-Oct-2017 12:50:56,12,17, 11,10,8, 3.534835e-05,5.648255e-05,7.871992e-05, 4.061239e-05,None,0, None,0,None, 0,1.000000e-08,1.000000e-06, DTQ 
11-Oct-2017 12:51:14,12,17, 11,10,8, 3.542206e-04,3.830765e-04,4.049570e-04, 3.078418e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-06, T 
11-Oct-2017 12:51:16,12,17, 11,10,8, 6.568637e-05,8.430156e-05,1.130254e-04, 6.268492e-05,None,0, None,0,None, 0,1.000000e-06,1.000000e-06, DT 
11-Oct-2017 12:51:19,12,17, 11,10,8, 3.575199e-04,3.831859e-04,4.032369e-04, 3.095573e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-06, TQ 
11-Oct-2017 12:51:22,12,17, 11,10,8, 6.539163e-05,8.401891e-05,1.126282e-04, 6.249217e-05,None,0, None,0,None, 0,1.000000e-06,1.000000e-06, DTQ 
11-Oct-2017 12:51:59,12,17, 11,10,8, 2.336322e-03,3.574832e-03,4.201579e-03, 2.488232e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, T 
11-Oct-2017 12:52:02,12,17, 11,10,8, 1.372287e-03,5.876994e-04,8.153685e-04, 4.240990e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DT 
11-Oct-2017 12:52:05,12,17, 11,10,8, 2.535848e-03,3.550460e-03,4.065182e-03, 2.566859e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, TQ 
11-Oct-2017 12:52:07,12,17, 11,10,8, 3.770075e-04,5.820008e-04,8.071351e-04, 4.201477e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DTQ 
11-Oct-2017 12:53:15,12,17, 11,10,9, ,,, ,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, T 
11-Oct-2017 12:53:18,12,17, 11,10,8, 1.635756e-03,1.319473e-03,1.057845e-03, 1.488721e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DT 
11-Oct-2017 12:53:20,12,17, 11,10,9, ,,, ,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, TQ 
11-Oct-2017 12:53:23,12,17, 11,10,8, 1.395555e-03,1.953859e-03,8.664945e-04, 1.210823e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DTQ 
11-Oct-2017 13:16:58,12a,17, 11,10,9, ,,, ,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, T 
11-Oct-2017 13:17:01,12a,17, 11,10,8, 1.635756e-03,1.319473e-03,1.057845e-03, 1.488721e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DT 
11-Oct-2017 13:17:03,12a,17, 11,10,9, ,,, ,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, TQ 
11-Oct-2017 13:17:06,12a,17, 11,10,8, 1.395555e-03,1.953859e-03,8.664945e-04, 1.210823e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DTQ 
11-Oct-2017 13:17:24,12b,11, 17,10,8, 3.401038e-03,1.344627e-02,3.806931e-03, 2.524555e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, T 
11-Oct-2017 13:17:28,12b,11, 17,10,1, ,,, ,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DT 
11-Oct-2017 13:17:31,12b,11, 17,10,8, 3.436065e-03,2.616340e-02,3.861860e-03, 2.539343e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, TQ 
11-Oct-2017 13:17:34,12b,11, 17,10,8, 1.313481e-04,1.347785e+00,1.852571e-04, 2.184545e-01,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DTQ 
11-Oct-2017 13:17:45,12c,10, 11,17,8, 4.193705e-03,3.571408e-03,2.345566e-03, 2.489217e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, T 
11-Oct-2017 13:17:48,12c,10, 11,17,8, 8.153682e-04,5.876991e-04,1.374832e-03, 4.240987e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DT 
11-Oct-2017 13:17:50,12c,10, 11,17,8, 4.414140e-03,3.720598e-03,2.330379e-03, 2.560417e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, TQ 
11-Oct-2017 13:17:53,12c,10, 11,17,8, 8.071347e-04,5.820005e-04,3.770186e-04, 4.201475e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DTQ 
11-Oct-2017 13:18:07,12c,10, 11,17,8, 4.068971e-03,3.483845e-03,2.341861e-03, 2.443498e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, T 
11-Oct-2017 13:18:10,12c,10, 11,17,8, 8.153685e-04,5.876994e-04,1.372287e-03, 4.240990e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DT 
11-Oct-2017 13:18:13,12c,10, 11,17,8, 4.422512e-03,3.724532e-03,2.321445e-03, 2.559833e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, TQ 
11-Oct-2017 13:18:16,12c,10, 11,17,8, 8.071351e-04,5.820008e-04,3.770075e-04, 4.201477e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DTQ 
11-Oct-2017 13:18:24,12b,11, 17,10,8, 3.550460e-03,2.535848e-03,4.065182e-03, 2.566859e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, T 
11-Oct-2017 13:18:27,12b,11, 17,10,8, 5.876994e-04,1.372287e-03,8.153685e-04, 4.240990e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DT 
11-Oct-2017 13:18:30,12b,11, 17,10,8, 3.483845e-03,2.341861e-03,4.068971e-03, 2.443498e-03,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, TQ 
11-Oct-2017 13:18:33,12b,11, 17,10,8, 5.820008e-04,3.770075e-04,8.071351e-04, 4.201477e-04,None,0, None,0,None, 0,1.000000e-06,1.000000e-05, DTQ 
