DATE, EX_NUM, m, n, t, ERROR_UXY, ERROR_VXY, ERROR_DXY, MEAN_METHOD, BOOL_ALPHA_THETA, LOW_RANK_APPROX_METHOD, LRA_ITE, APF_METHOD, APF_ITE, error_min, error_max, SUBRESULTANT_FORMAT, RANK_REVEALING_METRIC 
25-Jul-2017 18:41:02,1,7,7,4,1.129653e-06,9.681420e-07,8.636292e-07,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,Minimum Singular Values 
25-Jul-2017 18:41:03,4,10,12,8,8.940478e-09,5.354330e-09,5.109128e-01,None,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 18:41:04,2,13,11,8,6.641960e-03,4.744334e-05,1.514682e-05,Geometric Mean Matlab Method,1,Standard STLN,22,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Norms 
25-Jul-2017 18:41:04,1,7,7,4,1.129653e-06,9.681420e-07,8.636292e-07,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 18:41:05,4,10,12,8,8.940478e-09,5.354330e-09,5.109128e-01,None,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 18:41:06,1,7,7,4,1.129653e-06,9.681420e-07,8.636292e-07,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 18:41:07,4,10,12,8,8.940478e-09,5.354330e-09,5.109128e-01,None,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 18:41:08,2,13,11,8,6.641960e-03,4.744334e-05,1.514682e-05,Geometric Mean Matlab Method,1,Standard STLN,22,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Diagonals 
25-Jul-2017 18:41:08,1,7,7,4,1.129653e-06,9.681420e-07,8.636292e-07,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 18:41:09,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Norms 
25-Jul-2017 18:41:10,3,20,21,16,6.385975e-11,1.146786e-09,1.080914e-09,None,1,Standard STLN,1,None,0,1.000000e-12,1.000000e-10,DTQ,Minimum Singular Values 
25-Jul-2017 18:41:11,1,7,7,4,1.129329e-06,9.672644e-07,8.628175e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 18:41:12,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Diagonals 
25-Jul-2017 18:41:13,2,13,11,8,6.641960e-03,4.744334e-05,1.514682e-05,Geometric Mean Matlab Method,1,Standard STLN,22,None,0,1.000000e-10,1.000000e-08,DTQ,Minimum Singular Values 
25-Jul-2017 18:41:13,1,7,7,4,1.129329e-06,9.672644e-07,8.628175e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 18:41:14,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,T,Minimum Singular Values 
25-Jul-2017 18:41:15,1,7,7,4,1.129329e-06,9.672644e-07,8.628175e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 18:41:16,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Norms 
25-Jul-2017 18:41:18,1,7,7,4,9.626080e-07,8.174491e-07,5.910064e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Norms 
25-Jul-2017 18:41:18,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Diagonals 
25-Jul-2017 18:41:20,1,7,7,4,9.626080e-07,8.174491e-07,5.910064e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Diagonals 
25-Jul-2017 18:41:21,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DT,Minimum Singular Values 
25-Jul-2017 18:41:22,1,7,7,4,9.626080e-07,8.174491e-07,5.910064e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,Minimum Singular Values 
25-Jul-2017 18:41:23,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Norms 
25-Jul-2017 18:41:24,1,7,7,4,1.130165e-06,9.690249e-07,8.640282e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Norms 
25-Jul-2017 18:41:24,2,13,11,8,9.999715e-01,9.844249e-01,1.532799e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,T,R1 Row Norms 
25-Jul-2017 18:41:25,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Diagonals 
25-Jul-2017 18:41:26,1,7,7,4,1.130165e-06,9.690249e-07,8.640282e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Diagonals 
25-Jul-2017 18:41:28,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,TQ,Minimum Singular Values 
25-Jul-2017 18:41:29,1,7,7,4,1.130165e-06,9.690249e-07,8.640282e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,Minimum Singular Values 
25-Jul-2017 18:41:30,2,13,11,8,9.999715e-01,9.844249e-01,1.532799e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,T,R1 Row Diagonals 
25-Jul-2017 18:41:30,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Norms 
25-Jul-2017 18:41:31,1,7,7,4,9.537480e-07,8.161724e-07,5.896403e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Norms 
25-Jul-2017 18:41:33,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Diagonals 
25-Jul-2017 18:41:33,1,7,7,4,9.537480e-07,8.161724e-07,5.896403e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Diagonals 
25-Jul-2017 18:41:34,3,20,21,16,9.978929e-01,9.990307e-01,8.831355e+00,None,1,Standard SNTLN,50,None,0,1.000000e-12,1.000000e-10,T,R1 Row Norms 
25-Jul-2017 18:41:35,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,Minimum Singular Values 
25-Jul-2017 18:41:35,1,7,7,4,9.537480e-07,8.161724e-07,5.896403e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,Minimum Singular Values 
25-Jul-2017 18:41:35,2,13,11,8,9.999715e-01,9.844249e-01,1.532799e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,T,Minimum Singular Values 
25-Jul-2017 18:41:38,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 18:41:38,1,7,7,4,9.661267e-07,8.183574e-07,5.932382e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 18:41:40,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 18:41:40,1,7,7,4,9.661267e-07,8.183574e-07,5.932382e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 18:41:41,2,13,11,8,9.999999e-01,9.553820e-01,8.215524e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Norms 
25-Jul-2017 18:41:42,1,7,7,4,9.661267e-07,8.183574e-07,5.932382e-07,Geometric Mean Matlab Method,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 18:41:42,4,10,12,8,2.626782e-07,2.337484e-07,4.083057e-06,None,0,Standard STLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 18:41:44,1,7,7,4,1.129363e-06,9.672344e-07,8.632714e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 18:41:45,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Norms 
25-Jul-2017 18:41:47,1,7,7,4,1.129363e-06,9.672344e-07,8.632714e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 18:41:47,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,T,R1 Row Diagonals 
25-Jul-2017 18:41:48,2,13,11,8,9.999999e-01,9.553820e-01,8.215524e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Diagonals 
25-Jul-2017 18:41:49,1,7,7,4,1.129363e-06,9.672344e-07,8.632714e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 18:41:49,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,T,Minimum Singular Values 
25-Jul-2017 18:41:50,3,20,21,16,9.978929e-01,9.990307e-01,8.831355e+00,None,1,Standard SNTLN,50,None,0,1.000000e-12,1.000000e-10,T,R1 Row Diagonals 
25-Jul-2017 18:41:51,1,7,7,4,1.313934e-06,1.498042e-06,9.996183e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Norms 
25-Jul-2017 18:41:52,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Norms 
25-Jul-2017 18:41:53,1,7,7,4,1.313934e-06,1.498042e-06,9.996183e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Diagonals 
25-Jul-2017 18:41:54,2,13,11,8,9.999999e-01,9.553820e-01,8.215524e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,DT,Minimum Singular Values 
25-Jul-2017 18:41:54,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Diagonals 
25-Jul-2017 18:41:55,1,7,7,4,1.313934e-06,1.498042e-06,9.996183e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DT,Minimum Singular Values 
25-Jul-2017 18:41:57,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DT,Minimum Singular Values 
25-Jul-2017 18:41:58,1,7,7,4,1.130168e-06,9.690247e-07,8.640719e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Norms 
25-Jul-2017 18:41:59,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Norms 
25-Jul-2017 18:42:00,1,7,7,4,1.130168e-06,9.690247e-07,8.640719e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Diagonals 
25-Jul-2017 18:42:00,2,13,11,8,9.999095e-01,9.819741e-01,8.364110e+01,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Norms 
25-Jul-2017 18:42:01,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Diagonals 
25-Jul-2017 18:42:02,1,7,7,4,1.130168e-06,9.690247e-07,8.640719e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,TQ,Minimum Singular Values 
25-Jul-2017 18:42:04,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,TQ,Minimum Singular Values 
25-Jul-2017 18:42:04,1,7,7,4,1.214333e-06,1.205563e-06,8.840650e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Norms 
25-Jul-2017 18:42:06,2,13,11,8,9.999095e-01,9.819741e-01,8.364110e+01,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Diagonals 
25-Jul-2017 18:42:06,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Norms 
25-Jul-2017 18:42:07,1,7,7,4,1.214333e-06,1.205563e-06,8.840650e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Diagonals 
25-Jul-2017 18:42:07,3,20,21,16,9.978929e-01,9.990307e-01,8.831355e+00,None,1,Standard SNTLN,50,None,0,1.000000e-12,1.000000e-10,T,Minimum Singular Values 
25-Jul-2017 18:42:08,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Diagonals 
25-Jul-2017 18:42:09,1,7,7,4,1.214333e-06,1.205563e-06,8.840650e-07,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DTQ,Minimum Singular Values 
25-Jul-2017 18:42:11,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ,Minimum Singular Values 
25-Jul-2017 18:42:11,1,7,7,4,1.323200e-06,1.504878e-06,1.007649e-06,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 18:42:12,2,13,11,8,9.999095e-01,9.819741e-01,8.364110e+01,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,TQ,Minimum Singular Values 
25-Jul-2017 18:42:13,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 18:42:13,1,7,7,4,1.323200e-06,1.504878e-06,1.007649e-06,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 18:42:15,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Diagonals 
25-Jul-2017 18:42:16,1,7,7,4,1.323200e-06,1.504878e-06,1.007649e-06,Geometric Mean Matlab Method,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-06,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 18:42:18,4,10,12,8,2.622468e-07,2.336184e-07,4.388344e-06,None,0,Standard SNTLN,2,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,Minimum Singular Values 
25-Jul-2017 18:42:18,1,7,7,4,2.635427e-06,2.072733e-06,2.632545e-06,None,1,None,0,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 18:42:19,2,13,11,8,9.999993e-01,9.708939e-01,9.604350e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Norms 
25-Jul-2017 18:42:20,1,7,7,4,2.635427e-06,2.072733e-06,2.632545e-06,None,1,None,0,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 18:42:20,4,10,12,8,3.765437e-07,1.709379e-05,1.147970e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 18:42:22,1,7,7,4,2.635427e-06,2.072733e-06,2.632545e-06,None,1,None,0,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 18:42:23,4,10,12,8,3.765437e-07,1.709379e-05,1.147970e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 18:42:23,3,20,21,16,6.636673e-01,9.776779e-01,3.205307e+01,None,1,Standard SNTLN,1,None,0,1.000000e-12,1.000000e-10,DT,R1 Row Norms 
25-Jul-2017 18:42:25,1,7,7,4,2.665819e-07,2.912011e-07,1.327040e-07,None,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Norms 
25-Jul-2017 18:42:26,2,13,11,8,9.999993e-01,9.708939e-01,9.604350e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Diagonals 
25-Jul-2017 18:42:26,4,10,12,8,3.765437e-07,1.709379e-05,1.147970e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 18:42:27,1,7,7,4,2.665819e-07,2.912011e-07,1.327040e-07,None,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Diagonals 
25-Jul-2017 18:42:29,4,10,12,8,1.561178e-07,3.155557e-07,1.404854e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Norms 
25-Jul-2017 18:42:29,1,7,7,4,2.665819e-07,2.912011e-07,1.327040e-07,None,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,Minimum Singular Values 
25-Jul-2017 18:42:31,1,7,7,4,2.634852e-06,2.072458e-06,2.632182e-06,None,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Norms 
25-Jul-2017 18:42:32,4,10,12,8,1.561178e-07,3.155557e-07,1.404854e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Diagonals 
25-Jul-2017 18:42:32,2,13,11,8,9.999993e-01,9.708939e-01,9.604350e+02,Geometric Mean Matlab Method,1,Standard SNTLN,50,None,0,1.000000e-10,1.000000e-08,DTQ,Minimum Singular Values 
25-Jul-2017 18:42:33,1,7,7,4,2.634852e-06,2.072458e-06,2.632182e-06,None,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Diagonals 
25-Jul-2017 18:42:35,4,10,12,8,1.561178e-07,3.155557e-07,1.404854e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DT,Minimum Singular Values 
25-Jul-2017 18:42:35,1,7,7,4,2.634852e-06,2.072458e-06,2.632182e-06,None,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,Minimum Singular Values 
25-Jul-2017 18:42:38,1,7,7,4,3.505595e-07,3.585704e-07,1.325860e-07,None,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Norms 
25-Jul-2017 18:42:38,4,10,12,8,3.765437e-07,1.709379e-05,1.229608e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Norms 
25-Jul-2017 18:42:40,3,20,21,16,6.636673e-01,9.776779e-01,3.205307e+01,None,1,Standard SNTLN,1,None,0,1.000000e-12,1.000000e-10,DT,R1 Row Diagonals 
25-Jul-2017 18:42:40,1,7,7,4,3.505595e-07,3.585704e-07,1.325860e-07,None,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Diagonals 
25-Jul-2017 18:42:41,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,T,R1 Row Norms 
25-Jul-2017 18:42:41,4,10,12,8,3.765437e-07,1.709379e-05,1.229608e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Diagonals 
25-Jul-2017 18:42:42,1,7,7,4,3.505595e-07,3.585704e-07,1.325860e-07,None,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,Minimum Singular Values 
25-Jul-2017 18:42:43,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,T,R1 Row Diagonals 
25-Jul-2017 18:42:44,4,10,12,8,3.765437e-07,1.709379e-05,1.229608e-06,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,TQ,Minimum Singular Values 
25-Jul-2017 18:42:45,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,T,Minimum Singular Values 
25-Jul-2017 18:42:47,4,10,12,8,1.316624e-07,2.500581e-07,1.062801e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Norms 
25-Jul-2017 18:42:48,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Norms 
25-Jul-2017 18:42:50,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,DT,R1 Row Diagonals 
25-Jul-2017 18:42:50,1,7,7,4,1.047304e-06,8.116527e-07,6.682565e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 18:42:51,4,10,12,8,1.316624e-07,2.500581e-07,1.062801e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,R1 Row Diagonals 
25-Jul-2017 18:42:52,1,7,7,4,1.047304e-06,8.116527e-07,6.682565e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 18:42:53,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,DT,Minimum Singular Values 
25-Jul-2017 18:42:54,4,10,12,8,1.316624e-07,2.500581e-07,1.062801e-07,Geometric Mean Matlab Method,1,None,0,None,0,1.000000e-10,1.000000e-06,DTQ,Minimum Singular Values 
25-Jul-2017 18:42:55,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Norms 
25-Jul-2017 18:42:55,1,7,7,4,1.047304e-06,8.116527e-07,6.682565e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 18:42:57,3,20,21,16,6.636673e-01,9.776779e-01,3.205307e+01,None,1,Standard SNTLN,1,None,0,1.000000e-12,1.000000e-10,DT,Minimum Singular Values 
25-Jul-2017 18:42:57,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,TQ,R1 Row Diagonals 
25-Jul-2017 18:42:57,1,7,7,4,2.665629e-07,2.929542e-07,1.329636e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Norms 
25-Jul-2017 18:43:00,2,13,11,9,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,TQ,Minimum Singular Values 
25-Jul-2017 18:43:00,1,7,7,4,2.665629e-07,2.929542e-07,1.329636e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,R1 Row Diagonals 
25-Jul-2017 18:43:02,2,13,11,10,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Norms 
25-Jul-2017 18:43:02,1,7,7,4,2.665629e-07,2.929542e-07,1.329636e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,DT,Minimum Singular Values 
25-Jul-2017 18:43:03,4,10,12,8,1.335021e-06,7.722234e-05,6.729101e-03,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Norms 
25-Jul-2017 18:43:04,2,13,11,10,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ,R1 Row Diagonals 
25-Jul-2017 18:43:05,1,7,7,4,1.017409e-06,8.007998e-07,6.476963e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Norms 
25-Jul-2017 18:43:06,4,10,12,8,1.335021e-06,7.722234e-05,6.729101e-03,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,R1 Row Diagonals 
25-Jul-2017 18:43:07,2,13,11,10,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ,Minimum Singular Values 
25-Jul-2017 18:43:07,1,7,7,4,1.017409e-06,8.007998e-07,6.476963e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,R1 Row Diagonals 
25-Jul-2017 18:43:08,4,10,12,8,1.335021e-06,7.722234e-05,6.729101e-03,Geometric Mean Matlab Method,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,T,Minimum Singular Values 
25-Jul-2017 18:43:09,2,13,11,10,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Norms 
25-Jul-2017 18:43:09,1,7,7,4,1.017409e-06,8.007998e-07,6.476963e-07,None,1,Standard STLN,2,None,0,1.000000e-10,1.000000e-06,TQ,Minimum Singular Values 
25-Jul-2017 18:43:11,2,13,11,10,,,,Geometric Mean Matlab Method,0,None,0,None,0,1.000000e-10,1.000000e-08,DTQ Denominator Removed,R1 Row Diagonals 
